quote_date,expiration,strike,log_moneyness,iv_fit,density_nonnegative
2025-10-08,2026-03-20,820.7754237288136,-0.19888317471932712,0.13488688033775642,True
2025-10-08,2026-03-20,834.1059322033899,-0.21499405392515913,0.13800810061580632,True
2025-10-08,2026-03-20,847.4364406779662,-0.2308494827940074,0.142113727393146,True
2025-10-08,2026-03-20,860.7669491525425,-0.24645743577111415,0.14704038869096814,True
2025-10-08,2026-03-20,874.0974576271186,-0.2618255196234915,0.15263547574195102,True
2025-10-08,2026-03-20,887.4279661016949,-0.2769609957016297,0.15876258905374915,True
2025-10-08,2026-03-20,900.7584745762712,-0.2918708005414537,0.16530368442763194,True
2025-10-08,2026-03-20,914.0889830508474,-0.30656156495284703,0.17215895857913377,True
2025-10-08,2026-03-20,927.4194915254237,-0.32103963172622335,0.17924543056163098,True
2025-10-08,2026-03-20,940.75,-0.3353110720754955,0.1864949260358139,True
2025-10-08,2026-03-31,276.75,0.8882517858093049,0.47770761395599165,True
2025-10-08,2026-03-31,286.77542372881356,0.8526669436664254,0.5142098732036504,True
2025-10-08,2026-03-31,296.8008474576271,0.818304990793447,0.5426266896855387,True
2025-10-08,2026-03-31,306.8262711864407,0.785084661888952,0.5640745292382807,True
2025-10-08,2026-03-31,316.85169491525426,0.7529325323758157,0.5795143987199046,True
2025-10-08,2026-03-31,326.87711864406776,0.7217820410883804,0.5897762867646967,True
2025-10-08,2026-03-31,336.9025423728814,0.6915726606415589,0.5955792493905165,True
2025-10-08,2026-03-31,346.9279661016949,0.6622491894861083,0.5975480094862066,False
2025-10-08,2026-03-31,356.95338983050846,0.6337611448410579,0.596226747614076,False
2025-10-08,2026-03-31,366.978813559322,0.606062239731041,0.5920906160842654,False
2025-10-08,2026-03-31,377.0042372881356,0.5791099305221271,0.5855553968994027,False
2025-10-08,2026-03-31,387.02966101694915,0.5528650238505799,0.5769856382774772,False
2025-10-08,2026-03-31,397.0550847457627,0.5272913338278813,0.5667015377383096,False
2025-10-08,2026-03-31,407.0805084745763,0.5023553819973362,0.5549847875557647,False
2025-10-08,2026-03-31,417.1059322033898,0.4780261337995515,0.5420835573045674,False
2025-10-08,2026-03-31,427.1313559322034,0.4542747663423707,0.5282167557061381,False
2025-10-08,2026-03-31,437.1567796610169,0.43107446311635234,0.5135776880750889,False
2025-10-08,2026-03-31,447.18220338983053,0.40840023198894315,0.49833720492637845,False
2025-10-08,2026-03-31,457.20762711864404,0.3862287433797883,0.4826464206083057,False
2025-10-08,2026-03-31,467.2330508474576,0.3645381859900598,0.4666390673226869,False
2025-10-08,2026-03-31,477.25847457627117,0.343308137849229,0.4504335389195662,False
2025-10-08,2026-03-31,487.28389830508473,0.3225194507682555,0.43413466989575544,False
2025-10-08,2026-03-31,497.3093220338983,0.30215414656067363,0.41783528768278805,True
2025-10-08,2026-03-31,507.33474576271186,0.28219532362203475,0.401617570265002,True
2025-10-08,2026-03-31,517.3601694915254,0.26262707265128327,0.38555423617323853,True
2025-10-08,2026-03-31,527.3855932203389,0.24343440046111142,0.36970958975638313,True
2025-10-08,2026-03-31,537.4110169491526,0.22460316096316615,0.35414044118400095,True
2025-10-08,2026-03-31,547.4364406779661,0.2061199925322777,0.3388969177524565,True
2025-10-08,2026-03-31,557.4618644067796,0.18797226105499873,0.3240231806525877,True
2025-10-08,2026-03-31,567.4872881355932,0.1701480080544411,0.30955805932728614,True
2025-10-08,2026-03-31,577.5127118644068,0.15263590335794194,0.2955356138357188,True
2025-10-08,2026-03-31,587.5381355932203,0.13542520183837245,0.2819856341933402,True
2025-10-08,2026-03-31,597.5635593220338,0.11850570381548453,0.2689340844290898,True
2025-10-08,2026-03-31,607.5889830508474,0.10186771875186616,0.25640349805703067,True
2025-10-08,2026-03-31,617.6144067796611,0.0855020319199492,0.24441333076937502,True
2025-10-08,2026-03-31,627.6398305084746,0.0693998737529876,0.23298027539676847,True
2025-10-08,2026-03-31,637.6652542372881,0.05355289162477286,0.22211854352952415,True
2025-10-08,2026-03-31,647.6906779661017,0.03795312383073723,0.211840117633321,True
2025-10-08,2026-03-31,657.7161016949152,0.022592975567530024,0.20215497701060098,True
2025-10-08,2026-03-31,667.7415254237287,0.00746519672965544,0.1930713005428136,True
2025-10-08,2026-03-31,677.7669491525423,-0.007437138639320479,0.18459564878887783,True
2025-10-08,2026-03-31,687.792372881356,-0.022120651386777178,0.17673312770352195,True
2025-10-08,2026-03-31,697.8177966101695,-0.036591674913281205,0.16948753596854269,True
2025-10-08,2026-03-31,707.843220338983,-0.050856271574991035,0.16286149769464714,True
2025-10-08,2026-03-31,717.8686440677966,-0.06492024793254808,0.15685658204640884,True
2025-10-08,2026-03-31,727.8940677966102,-0.07878916894245049,0.15147341116379145,True
2025-10-08,2026-03-31,737.9194915254237,-0.09246837117771481,0.1467117575970713,True
2025-10-08,2026-03-31,747.9449152542372,-0.10596297515642972,0.14257063233478612,True
2025-10-08,2026-03-31,757.9703389830509,-0.11927789684947694,0.13904836438393567,True
2025-10-08,2026-03-31,767.9957627118644,-0.1324178584321407,0.1361426727558386,True
2025-10-08,2026-03-31,778.0211864406779,-0.14538739833845007,0.13385073161789773,True
2025-10-08,2026-03-31,788.0466101694915,-0.15819088067182158,0.13216922928940011,True
2025-10-08,2026-03-31,798.0720338983051,-0.17083250402083178,0.1310944216869682,True
2025-10-08,2026-03-31,808.0974576271186,-0.18331630972468124,0.13062218076116822,True
2025-10-08,2026-03-31,818.1228813559321,-0.19564618962906372,0.1307480384090179,True
2025-10-08,2026-03-31,828.1483050847457,-0.20782589336968446,0.1314672262968054,True
2025-10-08,2026-03-31,838.1737288135593,-0.21985903521753203,0.1327747119829588,True
2025-10-08,2026-03-31,848.1991525423729,-0.2317491005171733,0.1346652316909838,True
2025-10-08,2026-03-31,858.2245762711864,-0.2434994517467628,0.1371333200471481,True
2025-10-08,2026-03-31,868.25,-0.25511333422613225,0.14017333706608961,True
2025-10-08,2026-06-18,151.25,1.4924322604871003,0.9181266084677451,True
2025-10-08,2026-06-18,165.02118644067798,1.4052924890696123,0.8876212555196608,True
2025-10-08,2026-06-18,178.79237288135593,1.3251411528315944,0.858744971450771,True
2025-10-08,2026-06-18,192.56355932203388,1.2509400798707906,0.8312603768082866,True
2025-10-08,2026-06-18,206.33474576271186,1.1818665280283616,0.8049775158433492,True
2025-10-08,2026-06-18,220.10593220338984,1.1172574169190292,0.7797419623610511,True
